edge_id,node_a,node_b,similarity
1244,536,537,0.444444
1245,536,538,1.000000
1246,537,538,0.207165
1247,540,541,0.000000
1248,540,542,1.000000
1249,541,542,0.166667
1250,540,543,1.000000
1251,541,543,0.000000
1252,542,543,1.000000
1253,544,545,0.111111
1254,544,546,0.333333
1255,545,546,0.515152
1256,544,547,0.625000
1257,545,547,0.285714
1258,546,547,0.333333
1259,266,549,0.555556
1260,266,550,0.227273
1261,549,550,0.384615
1262,266,551,0.241379
1263,549,551,0.625000
1264,550,551,0.352941
1265,325,552,0.354839
1266,327,552,0.333333
1267,328,552,0.250000
1268,359,553,0.125000
1269,359,554,0.335821
1270,553,554,0.466667
1271,359,555,1.000000
1272,553,555,0.833333
1273,554,555,0.000000
1274,558,559,1.000000
1275,558,560,0.000000
1276,559,560,0.000000
1277,374,561,0.000000
1278,374,562,0.277778
1279,561,562,0.333333
1280,3,564,0.125000
1281,3,565,0.000000
1282,564,565,0.588235
1283,3,566,0.000000
1284,564,566,0.416667
1285,3,567,0.153846
1286,564,567,1.000000
1287,3,568,0.414634
1288,564,568,0.000000
1289,3,569,0.310559
1290,564,569,0.117647
1291,3,570,0.470000
1292,564,570,1.000000
1293,3,571,0.500000
1294,564,571,0.200000
1295,3,572,0.384615
1296,564,572,0.200000
1297,565,566,1.000000
1298,565,567,1.000000
1299,565,568,0.000000
1300,565,569,0.000000
1301,565,570,1.000000
1302,565,571,0.000000
1303,565,572,0.000000
1304,566,567,1.000000
1305,566,568,0.000000
1306,566,569,0.500000
1307,566,570,1.000000
1308,566,571,0.183673
1309,566,572,0.347826
1310,567,568,0.272727
1311,567,569,0.000000
1312,567,570,1.000000
1313,567,571,0.000000
1314,567,572,0.000000
1315,568,570,0.140000
1316,569,570,0.209091
1317,570,571,0.111111
1318,570,572,0.111111
1319,568,569,0.418605
1320,568,571,0.217391
1321,568,572,0.533333
1322,569,571,0.300481
1323,569,572,0.299663
1324,571,572,0.603679
1325,574,575,1.000000
1326,574,576,0.000000
1327,575,576,0.000000
1328,574,577,1.000000
1329,576,577,0.000000
1330,575,577,1.000000
1331,220,232,0.360129
1332,220,480,0.215190
1333,232,480,0.135802
1334,220,578,0.154639
1335,232,578,0.151163
1336,220,579,0.574468
1337,232,579,0.370787
1338,220,470,0.786667
1339,470,480,0.230769
1340,470,578,0.317073
1341,470,579,0.404624
1342,480,578,0.596330
1343,480,579,0.432000
1344,578,579,0.346491
1345,232,470,0.388626
1346,20,580,0.201613
1347,248,580,0.421227
1348,581,582,1.000000
1349,581,583,0.000000
1350,582,583,0.260870
1351,275,470,0.485714
1352,277,470,0.259259
1353,277,518,0.396694
1354,279,470,0.027027
1355,423,470,1.000000
1356,423,518,0.458333
1357,470,518,1.000000
1358,27,586,0.180723
1359,29,586,0.231405
1360,74,129,0.321543
1361,74,130,0.268581
1362,74,131,0.236948
1363,74,159,0.400000
1364,129,159,0.500000
1365,74,587,0.409722
1366,129,587,0.421875
1367,130,159,0.230769
1368,130,587,0.287879
1369,131,159,0.263158
1370,131,587,0.227273
1371,159,587,0.555556
1372,415,588,1.000000
1373,415,589,0.714286
1374,588,589,0.214286
1375,415,590,0.250000
1376,589,590,0.052632
1377,588,590,0.500000
1378,462,546,0.423729
1379,462,591,0.214286
1380,546,591,0.574257
1381,47,178,0.200000
1382,47,179,0.356322
1383,443,593,0.000000
1384,444,593,0.083333
1385,443,592,1.000000
1386,592,593,0.000000
1387,443,594,1.000000
1388,593,594,0.000000
1389,443,595,0.545455
1390,593,595,0.000000
1391,444,592,1.000000
1392,444,594,0.125000
1393,444,595,0.684729
1394,592,594,0.250000
1395,592,595,1.000000
1396,594,595,1.000000
1397,248,338,0.461538
1398,248,596,0.221374
1399,338,596,0.000000
1400,197,597,0.294118
1401,198,597,0.234043
1402,125,598,1.000000
1403,164,598,0.000000
1404,2,181,0.264037
1405,3,181,0.314837
1406,2,182,0.289055
1407,3,182,0.311329
1408,2,183,0.200000
1409,3,183,0.323099
1410,2,601,0.551724
1411,3,601,0.282051
1412,2,602,0.173913
1413,3,602,0.238095
1414,2,603,0.252427
1415,3,603,0.314118
1416,2,604,0.442779
1417,3,604,0.414030
1418,181,601,0.517241
1419,181,602,0.450000
1420,181,603,0.423554
1421,181,604,0.328947
1422,182,601,0.375000
1423,182,602,0.500000
1424,182,603,0.312303
1425,182,604,0.255738
1426,183,601,0.000000
1427,183,602,0.375000
1428,183,603,0.509874
1429,183,604,0.353342
1430,601,602,0.194444
1431,602,603,0.368421
1432,602,604,0.222222
1433,601,603,0.416667
1434,601,604,1.000000
1435,603,604,0.315412
1436,7,273,0.000000
1437,7,516,0.000000
1438,273,516,0.500000
1439,7,605,0.750000
1440,273,605,0.150000
1441,7,606,1.000000
1442,273,606,0.071429
1443,7,607,0.750000
1444,273,607,0.055556
1445,7,608,0.200000
1446,273,608,0.265625
1447,516,605,0.000000
1448,516,606,0.000000
1449,516,607,0.000000
1450,516,608,0.300000
1451,605,608,0.119048
1452,606,608,0.130435
1453,607,608,0.157895
1454,605,606,0.187500
1455,605,607,0.272727
1456,606,607,0.363636
1457,609,610,1.000000
1458,609,612,0.000000
1459,610,612,0.000000
1460,609,611,1.000000
1461,611,612,0.315789
1462,610,611,1.000000
1463,20,195,0.383669
1464,20,410,0.575916
1465,195,410,0.362039
1466,20,615,0.417122
1467,195,615,0.391892
1468,410,615,0.526316
1469,295,381,0.545455
1470,295,619,0.272727
1471,381,619,0.238866
1472,295,621,0.207547
1473,381,621,0.333333
1474,295,504,0.324324
1475,504,619,0.287293
1476,504,621,0.523490
1477,295,620,0.551471
1478,619,620,0.280000
1479,619,621,0.303030
1480,620,621,0.209302
1481,381,504,0.575949
1482,381,620,0.746269
1483,504,620,0.659259
1484,190,247,0.627907
1485,190,410,0.310345
1486,247,410,0.200000
1487,190,608,0.351852
1488,247,608,0.219424
1489,190,453,0.435897
1490,410,453,0.333333
1491,410,608,0.636364
1492,453,608,0.359551
1493,247,453,0.315789
1494,133,272,0.539000
1495,133,622,0.333333
1496,272,622,0.080000
1497,133,623,0.290698
1498,272,623,0.425743
1499,133,624,0.312500
1500,272,624,0.222222
1501,622,623,0.578947
1502,622,624,0.333333
1503,623,624,0.105263
1504,625,626,0.260684
1505,625,627,0.087500
1506,626,627,0.787805
1507,625,628,0.186667
1508,627,628,0.434783
1509,626,628,0.281250
1510,133,195,0.378378
1511,133,410,0.769231
1512,133,629,0.200000
1513,195,629,1.000000
1514,133,630,0.666667
1515,195,630,0.532203
1516,410,629,0.000000
1517,410,630,0.459574
1518,629,630,1.000000
1519,132,381,0.687500
1520,132,631,0.000000
1521,381,631,1.000000
1522,178,632,0.041667
1523,179,632,0.142857
1524,178,633,0.344262
1525,179,633,0.136364
1526,632,633,0.000000
1527,6,12,1.000000
1528,6,634,0.000000
1529,12,634,0.000000
1530,60,422,0.250000
1531,60,632,0.000000
1532,422,632,0.000000
1533,60,517,1.000000
1534,517,632,0.571429
1535,60,636,0.058824
1536,632,636,0.000000
1537,422,517,0.187500
1538,422,636,0.351351
1539,517,636,0.333333
1540,612,638,1.000000
1541,612,639,0.750000
1542,638,639,0.000000
1543,190,642,0.000000
1544,266,642,0.000000
1545,190,641,0.111111
1546,641,642,0.000000
1547,266,641,0.083333
1548,643,644,0.284404
1549,643,645,0.468750
1550,644,645,0.254545
1551,20,100,0.291667
1552,22,100,0.620690
1553,20,373,0.369668
1554,22,373,0.181818
1555,20,646,0.303571
1556,22,646,0.766667
1557,100,373,0.250000
1558,100,646,0.840909
1559,373,646,0.185185
1560,64,650,0.450000
1561,64,652,0.016949
1562,650,652,0.289317
1563,64,651,0.428571
1564,651,652,0.176762
1565,64,653,0.447368
1566,652,653,0.062500
1567,64,654,0.394737
1568,652,654,0.076923
1569,650,651,0.594110
1570,650,653,1.000000
1571,650,654,0.428571
1572,651,653,0.583333
1573,651,654,0.333333
1574,653,654,0.312500
1575,657,658,0.504950
1576,657,659,0.240385
1577,658,659,0.135593
1578,12,471,0.714286
1579,12,660,1.000000
1580,471,660,0.541966
1581,121,410,0.222222
1582,121,661,1.000000
1583,410,661,0.571429
1584,121,662,0.000000
1585,410,662,0.218750
1586,121,663,0.333333
1587,410,663,0.058824
1588,661,662,0.000000
1589,662,663,0.333333
1590,661,663,1.000000
1591,537,664,0.559585
1592,537,665,0.402423
1593,664,665,0.391557
1594,149,301,0.625000
1595,149,668,0.428571
1596,301,668,0.028846
1597,286,669,0.134615
1598,286,670,0.270270
1599,669,670,0.454545
1600,233,273,0.214286
1601,233,546,0.000000
1602,273,546,0.000000
1603,233,671,0.000000
1604,273,671,0.000000
1605,546,671,1.000000
1606,421,672,0.264706
1607,421,673,0.823529
1608,672,673,0.430380
1609,57,97,0.416667
1610,58,97,0.000000
1611,57,98,0.416667
1612,58,98,0.000000
1613,57,151,0.424390
1614,58,151,0.360902
1615,57,213,0.000000
1616,58,213,0.000000
1617,57,675,0.000000
1618,58,675,0.000000
1619,57,676,0.000000
1620,58,676,0.363636
1621,57,677,0.000000
1622,58,677,0.000000
1623,97,151,1.000000
1624,97,213,0.257143
1625,97,675,0.635802
1626,97,676,0.470588
1627,97,677,0.557143
1628,98,151,0.500000
1629,98,213,0.400000
1630,98,675,0.587838
1631,98,676,0.398104
1632,98,677,0.565217
1633,151,213,1.000000
1634,151,675,0.181818
1635,151,676,0.586207
1636,151,677,1.000000
1637,213,675,0.333333
1638,213,676,0.200000
1639,213,677,0.538462
1640,675,676,1.000000
1641,675,677,0.588235
1642,676,677,0.500000
1643,82,678,0.295082
1644,82,679,0.226667
1645,678,679,0.251012
1646,82,680,0.833333
1647,679,680,0.000000
1648,678,680,1.000000
1649,460,681,0.131387
1650,460,682,0.200000
1651,681,682,0.769231
1652,248,683,0.551572
1653,248,684,0.220690
1654,683,684,0.169811
1655,248,685,0.184896
1656,683,685,0.210000
1657,248,686,0.501697
1658,683,686,0.351744
1659,684,685,0.606299
1660,684,686,0.344828
1661,685,686,0.195122
1662,213,662,0.520833
1663,213,687,0.359223
1664,662,687,0.621212
1665,213,689,0.000000
1666,662,689,0.000000
1667,213,688,0.377622
1668,687,688,0.395745
1669,687,689,0.300000
1670,688,689,0.466667
1671,662,688,0.233533
1672,473,690,0.419355
1673,473,691,0.478114
1674,690,691,0.567568
1675,473,692,0.353909
1676,690,692,0.178947
1677,473,693,0.252459
1678,690,693,0.314516
1679,691,692,0.269939
1680,691,693,0.305638
1681,692,693,0.542773
1682,204,695,0.000000
1683,205,695,0.000000
1684,204,694,0.369565
1685,694,695,0.000000
1686,205,694,0.542857
1687,166,273,0.000000
1688,166,696,0.733333
1689,273,696,0.150000
1690,139,366,0.333333
1691,366,494,0.222222
1692,578,697,0.666667
1693,578,698,1.000000
1694,697,698,0.000000
1695,133,271,0.389831
1696,133,608,0.308668
1697,271,608,0.242363
1698,133,699,0.166667
1699,271,699,0.142857
1700,133,273,0.477218
1701,273,699,0.390244
1702,608,699,0.232143
1703,133,700,0.346154
1704,608,700,0.250000
1705,699,700,0.235897
1706,271,700,0.428571
1707,273,700,0.503876
1708,132,427,0.406250
1709,427,453,0.200000
1710,132,561,0.133333
1711,453,561,0.160000
1712,132,705,0.052632
1713,453,705,0.045455
1714,427,454,0.258065
1715,427,561,0.299065
1716,427,705,0.370370
1717,454,561,0.551020
1718,454,705,0.714286
1719,561,705,0.440217
1720,443,708,0.324324
1721,444,708,0.444444
1722,595,708,0.212766
1723,123,377,0.381430
1724,123,709,0.307692
1725,377,709,0.125000
1726,123,710,0.000000
1727,377,710,0.500000
1728,709,710,0.241379
1729,6,20,0.363636
1730,6,615,0.250000
1731,6,711,0.000000
1732,20,711,0.335821
1733,6,561,1.000000
1734,561,615,0.430769
1735,561,711,0.423077
1736,615,711,0.579926
1737,20,561,0.220807
1738,57,190,0.491228
1739,190,399,0.000000
1740,57,480,0.000000
1741,190,480,0.076923
1742,57,537,0.368421
1743,190,537,0.139535
1744,57,664,0.571429
1745,190,664,0.113636
1746,399,480,1.000000
1747,399,537,0.384615
1748,399,664,0.185185
1749,480,537,0.322034
1750,480,664,0.322581
1751,8,558,0.000000
1752,8,712,0.263427
1753,558,712,1.000000
1754,62,216,0.323171
1755,62,292,0.392939
1756,216,292,0.355556
1757,62,713,0.571429
1758,216,713,0.000000
1759,292,713,0.242424
1760,61,82,0.283582
1761,61,325,0.000000
1762,82,325,0.200000
1763,61,326,1.000000
1764,61,714,1.000000
1765,325,714,0.636364
1766,61,715,0.461538
1767,325,715,0.428571
1768,82,326,1.000000
1769,82,714,0.275862
1770,82,715,1.000000
1771,326,714,1.000000
1772,326,715,0.066667
1773,714,715,1.000000
1774,213,716,0.328571
1775,687,716,0.326316
1776,213,717,0.421053
1777,687,717,0.331984
1778,716,717,0.282353
1779,163,220,0.250000
1780,163,255,0.000000
1781,220,255,1.000000
1782,163,424,0.000000
1783,220,424,1.000000
1784,163,718,1.000000
1785,220,718,0.000000
1786,255,424,1.000000
1787,255,718,0.000000
1788,424,718,0.000000
1789,133,170,0.546737
1790,133,232,0.229630
1791,170,232,0.132653
1792,133,233,0.417112
1793,170,233,0.348837
1794,133,579,0.226190
1795,170,579,0.271845
1796,170,608,0.181034
1797,232,233,0.229508
1798,232,272,0.287234
1799,232,608,0.256410
1800,233,272,0.386076
1801,233,579,0.372093
1802,233,608,0.456193
1803,272,579,0.183486
1804,272,608,0.294118
1805,579,608,0.465201
1806,438,547,0.382716
1807,438,721,0.307692
1808,547,721,0.230000
1809,636,712,0.353638
1810,636,722,0.375610
1811,712,722,0.172414
1812,636,724,0.151515
1813,712,724,0.242424
1814,636,723,0.497006
1815,722,723,0.278947
1816,722,724,0.312500
1817,723,724,0.142857
1818,712,723,0.606280
1819,555,725,0.000000
1820,555,726,0.354839
1821,725,726,0.666667
1822,555,727,0.222222
1823,725,727,1.000000
1824,726,727,0.120000
1825,222,301,0.625000
1826,222,470,0.168831
1827,301,470,0.000000
1828,222,666,1.000000
1829,301,666,0.000000
1830,222,728,1.000000
1831,301,728,0.000000
1832,470,666,0.545455
1833,470,728,0.300000
1834,666,728,0.335878
1835,729,730,0.000000
1836,729,731,0.111111
1837,730,731,0.333333
1838,476,638,1.000000
1839,476,732,0.376238
1840,638,732,0.000000
1841,476,733,0.370000
1842,638,733,0.333333
1843,732,733,0.756173
1844,140,526,0.405473
1845,140,734,1.000000
1846,526,734,0.454545
1847,266,364,0.761905
1848,266,735,0.310345
1849,364,735,0.322034
1850,265,464,0.340426
1851,265,736,0.173913
1852,464,736,0.659193
1853,265,737,0.641509
1854,464,737,0.431579
1855,736,737,0.442623
1856,325,719,0.276056
1857,326,719,0.213439
1858,325,446,0.381944
1859,446,719,0.416667
1860,325,649,0.201087
1861,649,719,0.276923
1862,325,738,0.336634
1863,719,738,0.315789
1864,326,649,0.141221
1865,326,738,0.269592
1866,446,649,0.424242
1867,446,738,0.432258
1868,649,738,0.232673
1869,740,741,0.321429
1870,740,742,0.339623
1871,741,742,0.212418
1872,743,744,0.571429
1873,743,745,0.000000
1874,744,745,0.222222
1875,55,746,0.500000
1876,60,746,0.894737
1877,133,166,0.050000
1878,166,170,0.200000
1879,133,247,0.486175
1880,166,247,1.000000
1881,166,271,0.459459
1882,133,453,0.219298
1883,166,453,0.146341
1884,133,747,0.213018
1885,166,747,0.666667
1886,170,247,0.430830
1887,170,453,0.293103
1888,170,747,0.390244
1889,247,747,0.239583
1890,271,747,0.313830
1891,453,747,0.148148
1892,271,453,0.280992
1893,121,284,0.579787
1894,121,749,0.520833
1895,284,749,0.120000
1896,121,416,0.666667
1897,416,749,0.181818
1898,514,749,0.428571
1899,121,748,0.702093
1900,748,749,0.282609
1901,284,416,0.611111
1902,284,514,0.173077
1903,284,748,0.483516
1904,416,514,0.666667
1905,416,748,0.545455
1906,514,748,0.241888
1907,536,750,0.285714
1908,536,751,0.277778
1909,750,751,0.500000
1910,536,752,0.400000
1911,750,752,0.486486
1912,751,752,1.000000
1913,61,753,0.228571
1914,61,754,0.355049
1915,753,754,0.387324
1916,61,755,0.292576
1917,754,755,0.360360
1918,753,755,0.200000
1919,530,569,0.219178
1920,530,571,0.500000
1921,530,572,0.385027
1922,530,758,0.151724
1923,569,758,0.320988
1924,530,759,0.632653
1925,569,759,0.347222
1926,571,758,0.340426
1927,571,759,0.410959
1928,572,758,0.300000
1929,572,759,0.409524
1930,758,759,0.233871
1931,316,760,0.428571
1932,317,760,0.133333
1933,480,699,0.517510
1934,578,699,0.375000
1935,480,700,0.202020
1936,578,700,0.389313
1937,480,761,0.380952
1938,578,761,0.235294
1939,699,761,0.258065
1940,700,761,0.315789
1941,2,220,0.137097
1942,3,220,0.095808
1943,2,504,0.060000
1944,3,504,0.137566
1945,2,621,0.136364
1946,3,621,0.251429
1947,2,764,0.263158
1948,3,764,0.054054
1949,2,766,0.165832
1950,3,766,0.238567
1951,2,767,0.402597
1952,3,767,0.342342
1953,220,504,0.463115
1954,220,603,0.162791
1955,220,621,0.427273
1956,220,764,0.218750
1957,2,765,0.554679
1958,220,765,0.235955
1959,220,766,0.311258
1960,220,767,0.400000
1961,504,603,0.411765
1962,504,764,0.136364
1963,504,765,0.317949
1964,504,766,0.310680
1965,504,767,0.733333
1966,603,621,0.342857
1967,603,764,0.333333
1968,603,765,0.238095
1969,603,766,0.466258
1970,603,767,0.307692
1971,621,764,0.303571
1972,621,765,0.189655
1973,621,766,0.370000
1974,621,767,0.809524
1975,764,765,0.000000
1976,764,766,1.000000
1977,764,767,1.000000
1978,765,766,0.220554
1979,765,767,0.350000
1980,766,767,0.150685
1981,3,765,0.474724
1982,623,768,0.178571
1983,623,769,0.403279
1984,768,769,0.240000
1985,97,223,0.482014
1986,97,381,0.626667
1987,223,381,0.550000
1988,97,382,0.593103
1989,223,382,0.377049
1990,97,619,0.311475
1991,97,770,0.250000
1992,381,770,0.226415
1993,382,619,0.419355
1994,382,770,0.357143
1995,223,619,0.291667
1996,223,770,0.517241
1997,619,770,0.532468
1998,325,771,0.333333
1999,328,771,0.208333
2000,325,772,0.250000
2001,328,772,0.533333
2002,771,772,1.000000
2003,61,292,0.328671
2004,61,774,0.166667
2005,292,774,0.300000
2006,61,776,0.174927
2007,292,776,0.350746
2008,61,777,0.375000
2009,292,777,0.204082
2010,61,628,0.500000
2011,628,774,0.000000
2012,628,776,0.379310
2013,628,777,0.128205
2014,61,773,0.631579
2015,773,774,0.000000
2016,773,776,0.000000
2017,773,777,0.000000
2018,61,775,0.421053
2019,774,775,0.000000
2020,774,776,0.384615
2021,774,777,0.769231
2022,775,776,0.000000
2023,775,777,0.000000
2024,776,777,0.196667
2025,292,628,0.176471
2026,292,773,0.250000
2027,292,775,0.850000
2028,628,773,0.666667
2029,628,775,1.000000
2030,773,775,0.375000
2031,50,667,0.554631
2032,50,778,0.210526
2033,667,778,0.160000
2034,50,779,0.307692
2035,667,779,0.169231
2036,778,779,1.000000
2037,50,780,0.727273
2038,778,780,0.000000
2039,779,780,0.000000
2040,667,780,0.714286
2041,353,781,0.125253
2042,353,782,0.464730
2043,781,782,0.170149
2044,3,785,0.341772
2045,297,785,0.200000
2046,3,644,0.129412
2047,644,785,0.222222
2048,3,758,0.437086
2049,758,785,0.264706
2050,3,784,0.256281
2051,784,785,0.000000
2052,297,644,0.642857
2053,297,758,0.534884
2054,297,784,0.562500
2055,644,758,0.555556
2056,644,784,0.266667
2057,758,784,0.750000
2058,134,195,0.295455
2059,134,786,1.000000
2060,195,786,0.250000
2061,134,787,0.000000
2062,195,787,0.727273
2063,134,788,0.483871
2064,195,788,0.455752
2065,786,787,0.000000
2066,786,788,0.000000
2067,787,788,1.000000
2068,32,314,1.000000
2069,32,481,0.000000
2070,314,481,0.000000
2071,32,790,0.250000
2072,314,790,0.000000
2073,32,791,0.306818
2074,314,791,0.333333
2075,481,790,1.000000
2076,481,791,1.000000
2077,790,791,0.600000
2078,325,385,0.228814
2079,325,792,0.385965
2080,385,792,0.346021
2081,325,793,0.305556
2082,385,793,0.266667
2083,325,794,0.450000
2084,385,794,0.130435
2085,325,795,0.407407
2086,385,795,0.200000
2087,325,796,0.421053
2088,385,796,0.286232
2089,325,797,0.222222
2090,385,797,0.181347
2091,792,793,0.111111
2092,792,794,0.432432
2093,792,795,0.454545
2094,792,796,0.303571
2095,792,797,0.400000
2096,793,794,0.555556
2097,793,795,1.000000
2098,793,796,0.692308
2099,793,797,0.700000
2100,794,795,1.000000
2101,794,796,1.000000
2102,794,797,0.333333
2103,795,796,0.400000
2104,795,797,0.473684
2105,796,797,0.310861
2106,802,803,0.000000
2107,802,804,0.000000
2108,803,804,1.000000
2109,34,805,0.434358
2110,34,806,0.104623
2111,805,806,0.428044
2112,34,807,0.536585
2113,806,807,0.000000
2114,805,807,0.395349
2115,248,808,0.532075
2116,686,808,0.409410
2117,303,809,0.390805
2118,304,809,0.294118
2119,303,810,0.385714
2120,304,810,0.307263
2121,303,811,0.222222
2122,304,811,0.300000
2123,809,810,0.162338
2124,809,811,1.000000
2125,810,811,0.083333
2126,321,439,0.243243
2127,321,812,0.624498
2128,439,812,0.246637
2129,321,813,0.169340
2130,439,813,0.213358
2131,812,813,0.614593
2132,321,814,0.121951
2133,812,814,0.080247
